[2024-12-14 11:07:25,512] INFO day14:221 > Begin 
[2024-12-14 11:07:25,523] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  77,  59 | V:   2, -23
ROBOT  81 | P:  34,  30 | V:  55,  61
ROBOT  82 | P:  50,  18 | V: -13, -44
ROBOT  83 | P:  31,  12 | V:  -3, -13
ROBOT  84 | P:  51,  77 | V:  25,  38
ROBOT  85 | P:  47, 102 | V: -43,  30
ROBOT  86 | P:  47,   0 | V:  14, -59
ROBOT  87 | P:  23,  42 | V:  68, -32
ROBOT  88 | P:  64,  87 | V: -18, -14
ROBOT  89 | P:  65,  70 | V:  45,  60
ROBOT  90 | P:  58,  41 | V: -99, -31
ROBOT  91 | P:   3,   1 | V:  66,  66
ROBOT  92 | P:  68,  36 | V:  31,  27
ROBOT  93 | P:  57,  84 | V: -69, -14
ROBOT  94 | P:  11,  74 | V:  80,  92
ROBOT  95 | P:  18,  13 | V:  44, -32
ROBOT  96 | P:  10,  18 | V:  11, -52
ROBOT  97 | P:  47,  56 | V: -14,  37
ROBOT  98 | P:  19,  94 | V: -17, -91
ROBOT  99 | P:  62,  34 | V:  38, -55
ROBOT 100 | P:  68,  21 | V:  19,  36
ROBOT 101 | P:  69,  31 | V:  46,  50
ROBOT 102 | P:  65,   6 | V:  48, -78
ROBOT 103 | P:  66,  96 | V: -68,  15
ROBOT 104 | P:  35,  25 | V:  14,  48
ROBOT 105 | P:   1,  50 | V: -94,  95
ROBOT 106 | P:  84, 100 | V: -49,   7
ROBOT 107 | P:  75,  83 | V:  92,  -1
ROBOT 108 | P:  56,  46 | V:  44, -10
ROBOT 109 | P:  29,  44 | V: -16,  66
ROBOT 110 | P:  23,  66 | V: -45,  50
ROBOT 111 | P:  82,  79 | V: -68, -85
ROBOT 112 | P:  81,  72 | V:   4, -85
ROBOT 113 | P:  27,  51 | V:  54,   8
ROBOT 114 | P:  54,   7 | V: -27,  -4
ROBOT 115 | P:  86,  91 | V: -44,  66
ROBOT 116 | P: 100,  23 | V:  53, -86
ROBOT 117 | P:  57,  16 | V: -24,  14
ROBOT 118 | P:   4,  76 | V:  25,  55
ROBOT 119 | P:  35,  29 | V: -14,  72
ROBOT 120 | P:  56,  77 | V: -82,  54
ROBOT 121 | P:  62,  93 | V:  47,  12
ROBOT 122 | P:  10,  22 | V: -90, -73
ROBOT 123 | P:  73,  78 | V:  75,  97
ROBOT 124 | P:  63,  14 | V: -33,  76
ROBOT 125 | P:  41,   0 | V:  66,  17
ROBOT 126 | P:  36,  51 | V:  12,  29
ROBOT 127 | P:  55,  92 | V: -40,  15
ROBOT 128 | P:  78,   8 | V: -86,   3
ROBOT 129 | P:  26,  34 | V:  27, -13
ROBOT 130 | P:  55,   5 | V:   4,  14
ROBOT 131 | P:  67,  93 | V:   2, -59
ROBOT 132 | P:  36,  77 | V: -99,  85
ROBOT 133 | P:  74,  61 | V:  49,  95
ROBOT 134 | P:  69,  83 | V:   4,   7
ROBOT 135 | P:  17,  17 | V:  11,   1
ROBOT 136 | P:  13,  17 | V:  67,  33
ROBOT 137 | P:  50,  83 | V: -79, -34
ROBOT 138 | P:  96,  51 | V:  66, -40
ROBOT 139 | P:  57,  79 | V:   3, -56
ROBOT 140 | P:  31,  11 | V:  73, -21
ROBOT 141 | P:  96,  12 | V:  33, -95
ROBOT 142 | P:  17,  44 | V:  59, -49
ROBOT 143 | P:  71,  60 | V: -10,  -3
ROBOT 144 | P:  67,  37 | V:  18,  14
ROBOT 145 | P:  20,  77 | V:  12,  89
ROBOT 146 | P:  90,  84 | V:  94,  94
ROBOT 147 | P:  35,  62 | V:  91,  70
ROBOT 148 | P:  68,  72 | V: -48, -21
ROBOT 149 | P:  95,  55 | V: -35,  66
ROBOT 150 | P:   4,  98 | V:  66, -80
ROBOT 151 | P:  39,  54 | V:  60,  98
ROBOT 152 | P:  81,  27 | V: -86, -18
ROBOT 153 | P:  30,  24 | V: -61, -10
ROBOT 154 | P:  25,  16 | V:  41, -20
ROBOT 155 | P:  81,  93 | V: -66,  28
ROBOT 156 | P:  60,  51 | V:  69,  -5
ROBOT 157 | P:  43,  76 | V: -60,   3
ROBOT 158 | P:  63,  30 | V:  22, -81
ROBOT 159 | P:  23,  14 | V: -75,  59
ROBOT 160 | P:   6,  63 | V: -76, -90
ROBOT 161 | P:  77,  32 | V: -95,  32
ROBOT 162 | P:  56,  41 | V: -56, -71
ROBOT 163 | P:  77,  66 | V: -80, -98
ROBOT 164 | P:  80,  37 | V: -61,  77
ROBOT 165 | P:  94,  83 | V: -50,  -1
ROBOT 166 | P:  51,   6 | V: -58,  20
ROBOT 167 | P:  72,  31 | V:   5,  98
ROBOT 168 | P:  48,  59 | V:  57, -58
ROBOT 169 | P:  71,  18 | V:  79, -31
ROBOT 170 | P:   9,  87 | V: -45,  -2
ROBOT 171 | P:  99,  70 | V:  -6, -27
ROBOT 172 | P:   1,   1 | V: -92, -99
ROBOT 173 | P:   4,  95 | V: -30, -76
ROBOT 174 | P:  77,  91 | V: -44, -82
ROBOT 175 | P:  40,  62 | V: -39, -68
ROBOT 176 | P:  61,  44 | V: -51,  40
ROBOT 177 | P:   5,  60 | V: -19, -11
ROBOT 178 | P:  51,  21 | V:  47,  40
ROBOT 179 | P:  63,  39 | V: -39,  56
ROBOT 180 | P:  75,   8 | V:  19,  17
ROBOT 181 | P:  44,  38 | V: -73,  73
ROBOT 182 | P:  97,  28 | V:  51,  72
ROBOT 183 | P:  20,  45 | V: -92, -99
ROBOT 184 | P:  24,  76 | V:  42,  84
ROBOT 185 | P:  21,  39 | V:  42, -18
ROBOT 186 | P:  95,   4 | V:  86,  48
ROBOT 187 | P:  73,  15 | V:  -9, -57
ROBOT 188 | P:  45,  89 | V: -85,  65
ROBOT 189 | P:  11,  65 | V:  98, -90
ROBOT 190 | P:  68,  38 | V: -70, -37
ROBOT 191 | P:  62,  49 | V: -40,  34
ROBOT 192 | P:  81,  67 | V:  78, -40
ROBOT 193 | P:  72,   7 | V:  43, -86
ROBOT 194 | P:  68,  87 | V:  -8,  39
ROBOT 195 | P:  98,  47 | V:  -8, -42
ROBOT 196 | P:  15,  31 | V: -90,  69
ROBOT 197 | P:  80,  89 | V:  35,  28
ROBOT 198 | P:  40,  87 | V:  14, -85
ROBOT 199 | P:   2,  42 | V:  98, -26
ROBOT 200 | P:  28,  70 | V:  35,  58
ROBOT 201 | P:  82,  37 | V:  78, -50
ROBOT 202 | P:  27,  83 | V:  71, -14
ROBOT 203 | P:  67,  77 | V:  -1, -77
ROBOT 204 | P:  39,  22 | V:  14, -68
ROBOT 205 | P:  14,  96 | V: -47,  -9
ROBOT 206 | P:   3,  13 | V:  95,   9
ROBOT 207 | P:  88,  93 | V: -34, -88
ROBOT 208 | P:  13,  81 | V: -95,  77
ROBOT 209 | P:  91,   7 | V:  -9,  25
ROBOT 210 | P:  50,  85 | V:  90, -11
ROBOT 211 | P:  66,   9 | V: -95, -83
ROBOT 212 | P:  25,   7 | V:  -2,  -9
ROBOT 213 | P:  24,  58 | V:  58,  70
ROBOT 214 | P:  64,  46 | V:  33,  37
ROBOT 215 | P:  68,  57 | V: -91, -83
ROBOT 216 | P:  77,  41 | V:  39, -38
ROBOT 217 | P:  22,  40 | V:  84,  11
ROBOT 218 | P:  68, 100 | V:  90, -17
ROBOT 219 | P:  88,  44 | V: -50, -50
ROBOT 220 | P:  12,  61 | V: -63, -88
ROBOT 221 | P:   4,  32 | V: -54, -59
ROBOT 222 | P:  89,  48 | V: -22,   8
ROBOT 223 | P:  58,  30 | V:  75, -47
ROBOT 224 | P:  87,   8 | V:  32,  27
ROBOT 225 | P:   0,  24 | V: -77, -89
ROBOT 226 | P:   0,  89 | V: -54,  65
ROBOT 227 | P:  76,   6 | V: -81, -12
ROBOT 228 | P:  29,  47 | V: -55,  15
ROBOT 229 | P:  25,  46 | V:   8,  30
ROBOT 230 | P:  76,  39 | V:  35,  19
ROBOT 231 | P:  76,  93 | V:  64, -38
ROBOT 232 | P:  92,  41 | V:  15,  45
ROBOT 233 | P:  27,  26 | V:  -2,  35
ROBOT 234 | P:  35,   4 | V: -56,  -7
ROBOT 235 | P:  15,  33 | V: -18, -44
ROBOT 236 | P:  70,  50 | V:  33,  21
ROBOT 237 | P:  59,  35 | V: -28, -60
ROBOT 238 | P:  21,  56 | V: -46,  13
ROBOT 239 | P:  48,  63 | V: -86, -45
ROBOT 240 | P:  38,  41 | V:  31,  61
ROBOT 241 | P:  86,  41 | V:  52, -31
ROBOT 242 | P:  93,  92 | V:  52, -12
ROBOT 243 | P:  64,   9 | V:  78, -78
ROBOT 244 | P:  65,  43 | V:  83, -11
ROBOT 245 | P:  45,  38 | V: -72,  93
ROBOT 246 | P:  99,  23 | V: -39,  58
ROBOT 247 | P:   5,   2 | V:  -9,  41
ROBOT 248 | P:   5,   9 | V: -62,  17
ROBOT 249 | P:  36,  11 | V:   5, -61
ROBOT 250 | P:  64,  45 | V: -40,  79
ROBOT 251 | P:   1,  33 | V:  81, -31
ROBOT 252 | P:   3,  84 | V:  67,  44
ROBOT 253 | P:  90,  48 | V: -34, -19
ROBOT 254 | P:  19,  45 | V:  19, -19
ROBOT 255 | P:  49,  71 | V: -12, -77
ROBOT 256 | P:  72,  66 | V: -24, -90
ROBOT 257 | P:  35,  36 | V: -17, -52
ROBOT 258 | P:   7,  72 | V:  97, -11
ROBOT 259 | P:  18,  39 | V: -18,  -5
ROBOT 260 | P:   0,  12 | V: -92,  25
ROBOT 261 | P:  76,  95 | V: -96, -96
ROBOT 262 | P:  75,  88 | V:  94,  86
ROBOT 263 | P:  45,   0 | V:  25, -88
ROBOT 264 | P:  95,  60 | V: -37,  39
ROBOT 265 | P:  16,  17 | V: -79,  67
ROBOT 266 | P:  20,  87 | V: -73,  70
ROBOT 267 | P:  28,   7 | V: -26, -22
ROBOT 268 | P:  70,   5 | V:   4, -55
ROBOT 269 | P:  54,  42 | V: -40, -27
ROBOT 270 | P:  61,  80 | V:  -7, -58
ROBOT 271 | P:  84,  12 | V:  21, -60
ROBOT 272 | P:  75,  11 | V: -43,  -1
ROBOT 273 | P:  98,  92 | V: -94,  91
ROBOT 274 | P:   3,  49 | V: -78,  37
ROBOT 275 | P:  65,  49 | V:  85, -51
ROBOT 276 | P:  98,  41 | V:  64,  71
ROBOT 277 | P:  92,  42 | V: -81,   8
ROBOT 278 | P:  88,  19 | V: -21,  14
ROBOT 279 | P:  74,  28 | V:  20, -13
ROBOT 280 | P:  51,  21 | V:  43, -31
ROBOT 281 | P:  58,  95 | V: -69,  31
ROBOT 282 | P:  14,  79 | V: -31,  84
ROBOT 283 | P:  29,  93 | V:  56, -67
ROBOT 284 | P:   0,  35 | V: -92,  61
ROBOT 285 | P:  41,  49 | V: -43,  58
ROBOT 286 | P:  27,  43 | V:  55, -63
ROBOT 287 | P:  88,  97 | V: -89,  76
ROBOT 288 | P:  35,  48 | V: -95, -71
ROBOT 289 | P:  75,  65 | V:  97, -88
ROBOT 290 | P:   5,  26 | V:   6,  14
ROBOT 291 | P:  89,  11 | V:  -8, -57
ROBOT 292 | P:  20,  57 | V:  68,  44
ROBOT 293 | P:  56,  81 | V: -84, -19
ROBOT 294 | P:  30,  46 | V: -59, -91
ROBOT 295 | P:  88,  78 | V:  -8, -93
ROBOT 296 | P:   7,  42 | V: -18, -13
ROBOT 297 | P:  14,  74 | V: -20, -93
ROBOT 298 | P:  99,  80 | V:  66, -51
ROBOT 299 | P:   4,  18 | V:  52,  48
ROBOT 300 | P:  56,   3 | V:  85,  71
ROBOT 301 | P:  32,  56 | V:  48,  15
ROBOT 302 | P:   6,  21 | V:  26,  53
ROBOT 303 | P:  43, 100 | V:  44,  52
ROBOT 304 | P:  95,   8 | V:  94,  83
ROBOT 305 | P:  45,  52 | V:  -5,  91
ROBOT 306 | P:  40,  80 | V:  87,  76
ROBOT 307 | P:  61,  34 | V:  31,  56
ROBOT 308 | P:  21,  67 | V: -30, -66
ROBOT 309 | P:  31,  60 | V: -87,  90
ROBOT 310 | P:  89,  37 | V: -50, -76
ROBOT 311 | P:   8,  97 | V: -77, -30
ROBOT 312 | P:  19,  32 | V: -75, -84
ROBOT 313 | P:   1,  34 | V: -94,   6
ROBOT 314 | P:  64,   0 | V: -51, -94
ROBOT 315 | P:  35,  73 | V: -58, -27
ROBOT 316 | P:  43,  91 | V:  26, -32
ROBOT 317 | P:  26,  27 | V:  87, -63
ROBOT 318 | P:  62,  73 | V: -94,  46
ROBOT 319 | P:  47,  21 | V: -42,  67
ROBOT 320 | P:  39,  90 | V: -87, -88
ROBOT 321 | P:  25,  45 | V: -75, -76
ROBOT 322 | P:  24,  37 | V:  -1,  19
ROBOT 323 | P:  36,  80 | V:  28, -35
ROBOT 324 | P:   3,   5 | V: -63,  10
ROBOT 325 | P:  16,   7 | V: -32,  75
ROBOT 326 | P:  28,  92 | V:  99,  94
ROBOT 327 | P:  53,  88 | V:   3,  45
ROBOT 328 | P:  29,  26 | V: -45, -52
ROBOT 329 | P:  70,  33 | V:  66,   8
ROBOT 330 | P:   9,  70 | V:  40,  71
ROBOT 331 | P:  45,  24 | V: -85, -23
ROBOT 332 | P:  56,  70 | V:   3, -93
ROBOT 333 | P:  47,  28 | V:  88, -23
ROBOT 334 | P:  18,  78 | V:  57, -38
ROBOT 335 | P:  73,  54 | V:  38, -86
ROBOT 336 | P:   6,  56 | V:  13, -23
ROBOT 337 | P:  73,  10 | V: -13,  32
ROBOT 338 | P:  46,  36 | V:  -1,  16
ROBOT 339 | P:  39,  14 | V:  15,   9
ROBOT 340 | P:  32,  50 | V: -73, -87
ROBOT 341 | P:  80,  56 | V: -95,  16
ROBOT 342 | P:  36,  92 | V:  75, -85
ROBOT 343 | P:  71,  44 | V: -96, -37
ROBOT 344 | P:  70,  85 | V:  77,  60
ROBOT 345 | P:  66,  19 | V:  91, -41
ROBOT 346 | P:  49,  16 | V:  45, -86
ROBOT 347 | P:  74,  31 | V:  40,  66
ROBOT 348 | P:  97,   9 | V: -37, -12
ROBOT 349 | P:  32,  51 | V:  56,   2
ROBOT 350 | P:  80,  20 | V:  92,  43
ROBOT 351 | P:  54,  89 | V: -99, -14
ROBOT 352 | P:  72,  79 | V:  46, -46
ROBOT 353 | P:  92,  47 | V:  64, -34
ROBOT 354 | P:  47,  30 | V:  57,  16
ROBOT 355 | P:  77,  83 | V: -24,   2
ROBOT 356 | P:  62,  94 | V:  33,  -9
ROBOT 357 | P:   0,  48 | V:   7, -76
ROBOT 358 | P:  98,  91 | V: -74,  87
ROBOT 359 | P:  67,  71 | V:  95, -69
ROBOT 360 | P:  96,  95 | V: -55,  32
ROBOT 361 | P:  10,  79 | V:  68,  15
ROBOT 362 | P:  47,  54 | V:   2, -82
ROBOT 363 | P:  97,  41 | V: -91, -31
ROBOT 364 | P:  28,  47 | V:  19,  55
ROBOT 365 | P:  60,  19 | V:  75, -92
ROBOT 366 | P:  80,   7 | V: -23,  70
ROBOT 367 | P:  49,  71 | V:  58, -65
ROBOT 368 | P:  68,  97 | V:  97,  41
ROBOT 369 | P:  68,  37 | V:  32,  66
ROBOT 370 | P:  76,  98 | V:  20, -91
ROBOT 371 | P:  33,  57 | V: -81,  77
ROBOT 372 | P:  78,  55 | V: -38, -82
ROBOT 373 | P:  42,  91 | V: -42,  15
ROBOT 374 | P:  75,  30 | V:  19,  43
ROBOT 375 | P:   7,  39 | V:  82,  32
ROBOT 376 | P:  99,  78 | V: -80, -59
ROBOT 377 | P:  22,   2 | V:  12, -86
ROBOT 378 | P:  50,  73 | V:  68,  21
ROBOT 379 | P:  64,  60 | V: -69, -53
ROBOT 380 | P:  11,  80 | V:  26, -35
ROBOT 381 | P:  43,  57 | V:   1, -69
ROBOT 382 | P:   3,  64 | V: -65, -86
ROBOT 383 | P:  22,  72 | V: -47, -45
ROBOT 384 | P:  87,   6 | V:   9, -23
ROBOT 385 | P:  57,  11 | V:  77, -15
ROBOT 386 | P:  99,  84 | V:  94,  78
ROBOT 387 | P:  87,  69 | V:  93,  55
ROBOT 388 | P:   0,  23 | V: -42,  17
ROBOT 389 | P:   6,  84 | V:  53,  68
ROBOT 390 | P:  27,  78 | V: -29,  -9
ROBOT 391 | P:  11,  78 | V:  50,  67
ROBOT 392 | P:  69,  27 | V:  21, -52
ROBOT 393 | P:  85,  78 | V:  46,  99
ROBOT 394 | P:  36,  92 | V: -88, -64
ROBOT 395 | P:  91,  76 | V:  80,  -6
ROBOT 396 | P:  47,  23 | V: -13, -52
ROBOT 397 | P:  63,  60 | V:   7,  60
ROBOT 398 | P:  45,  88 | V:  32, -96
ROBOT 399 | P:  62,  98 | V: -83,  49
ROBOT 400 | P:  30,  50 | V:  70, -13
ROBOT 401 | P:  86,  19 | V: -22,  80
ROBOT 402 | P:  17,  58 | V:  -3,  66
ROBOT 403 | P:  25,   7 | V:  85, -36
ROBOT 404 | P:   4,  22 | V:  55,  64
ROBOT 405 | P:  12,  29 | V: -32, -97
ROBOT 406 | P:  32,  98 | V:  98,  73
ROBOT 407 | P:  37,  91 | V:  29, -14
ROBOT 408 | P:  69,  75 | V:  62,  31
ROBOT 409 | P:  12,  25 | V:  11, -31
ROBOT 410 | P:  66,  22 | V:  44,  97
ROBOT 411 | P:  82,  35 | V:  77, -66
ROBOT 412 | P:  55,  82 | V:  70, -63
ROBOT 413 | P:  85,   2 | V:  35, -54
ROBOT 414 | P:  24,  42 | V: -23, -31
ROBOT 415 | P:  41,  52 | V: -97,  53
ROBOT 416 | P:  45,  48 | V:  73,  21
ROBOT 417 | P:   2,  90 | V:  81,  28
ROBOT 418 | P:   5,  52 | V: -62, -37
ROBOT 419 | P:  28,  37 | V: -45, -13
ROBOT 420 | P:  93,   6 | V:  81,  80
ROBOT 421 | P:  30,  66 | V: -73,  71
ROBOT 422 | P:  81,  16 | V:  65,  19
ROBOT 423 | P:  57,  36 | V: -12, -63
ROBOT 424 | P:   9,  77 | V: -95, -45
ROBOT 425 | P:  30,  94 | V: -44, -27
ROBOT 426 | P:  15,  21 | V: -18, -44
ROBOT 427 | P:   6,  97 | V:  -2,  11
ROBOT 428 | P:  40,  70 | V: -44,   5
ROBOT 429 | P:  27,  89 | V: -15,  23
ROBOT 430 | P:  86,  65 | V: -79,   5
ROBOT 431 | P:  19,  65 | V:  26, -61
ROBOT 432 | P:  83,  50 | V: -84,  17
ROBOT 433 | P:  63,  16 | V:  19, -33
ROBOT 434 | P:  51,   8 | V: -97, -49
ROBOT 435 | P:  56,  17 | V:  75,   9
ROBOT 436 | P:   8,  10 | V:   9, -41
ROBOT 437 | P:  99,  95 | V:  75,  39
ROBOT 438 | P:  82,  21 | V: -66,  96
ROBOT 439 | P:  91,  42 | V: -48,  -5
ROBOT 440 | P:   9,  27 | V:  40, -15
ROBOT 441 | P:  67,  30 | V:  20, -23
ROBOT 442 | P:  68,   0 | V:  91,  44
ROBOT 443 | P:  27,  45 | V:  43,  40
ROBOT 444 | P:  15,   0 | V:  43, -17
ROBOT 445 | P:  17,  37 | V:  54,  19
ROBOT 446 | P:  19,  45 | V: -15, -47
ROBOT 447 | P:  52, 101 | V:  -6, -43
ROBOT 448 | P:  41,  18 | V: -72,  14
ROBOT 449 | P:   8,   9 | V:  70,  86
ROBOT 450 | P:  55,  52 | V: -26,  95
ROBOT 451 | P:  94,  83 | V:  50,  76
ROBOT 452 | P:  94,  96 | V: -50, -54
ROBOT 453 | P:  83,  36 | V: -78, -18
ROBOT 454 | P:  85,  20 | V:  65,  -2
ROBOT 455 | P:  85,   6 | V: -51, -65
ROBOT 456 | P:   4,  69 | V:  -7, -80
ROBOT 457 | P:  94,  15 | V:   8,  51
ROBOT 458 | P:  14,  31 | V:  26,  82
ROBOT 459 | P:  89,  51 | V: -79, -40
ROBOT 460 | P:   9,  93 | V:  37, -62
ROBOT 461 | P:  69,   8 | V:  10,  28
ROBOT 462 | P:  12,   7 | V: -90,  99
ROBOT 463 | P:  86,  16 | V: -22,  32
ROBOT 464 | P:  19,  88 | V: -31, -51
ROBOT 465 | P:  28,  57 | V: -29,  47
ROBOT 466 | P:  30,  45 | V:  -1, -58
ROBOT 467 | P:  97,  96 | V:  22,  36
ROBOT 468 | P:  89,  65 | V:  50,  50
ROBOT 469 | P:  35,  22 | V:  -1,  27
ROBOT 470 | P:  84,  58 | V:  36,  74
ROBOT 471 | P:  21,  99 | V:  82, -88
ROBOT 472 | P:  93,  62 | V:  37,   5
ROBOT 473 | P:  88,  90 | V: -64, -80
ROBOT 474 | P:  15,  41 | V:  55,  32
ROBOT 475 | P:  75,   1 | V:  62,  12
ROBOT 476 | P:  77,  18 | V: -76, -41
ROBOT 477 | P:  39,  64 | V:  14,  -6
ROBOT 478 | P:  56,  99 | V:  25,  12
ROBOT 479 | P:  72,   4 | V: -55,  22
ROBOT 480 | P:   2,  83 | V:   1, -61
ROBOT 481 | P:  27,  29 | V:  28,   6
ROBOT 482 | P:  45,   1 | V:  73, -41
ROBOT 483 | P:  59,  97 | V:  34, -96
ROBOT 484 | P:  82,  95 | V:  93,  15
ROBOT 485 | P:  76,  39 | V: -52,  77
ROBOT 486 | P:  22,  82 | V:  43,  -5
ROBOT 487 | P:  65,  28 | V:   6, -79
ROBOT 488 | P:  35,  78 | V:  44, -85
ROBOT 489 | P:  15,  11 | V: -90, -94
ROBOT 490 | P:  38,  22 | V: -70,  35
ROBOT 491 | P:  98, 100 | V: -78,   4
ROBOT 492 | P:  70,  48 | V:  63,  71
ROBOT 493 | P:  73,  25 | V:  35, -44
ROBOT 494 | P:  45,  47 | V:  31, -80
ROBOT 495 | P:  39,  40 | V:  80,  37
ROBOT 496 | P:  19,  58 | V: -51, -77
ROBOT 497 | P:  53,  24 | V: -12,  27
ROBOT 498 | P:  94, 102 | V:  66,  33
ROBOT 499 | P:  17,  36 | V:  34,  67 
[2024-12-14 11:07:25,810] INFO day14:195 > Top Left 133 | Top Right 134 | Bottom Left 109 | Bottom Right 113 | Center 11 
[2024-12-14 11:07:25,810] INFO day14:201 > Safety Factor: 219513574 
[2024-12-14 11:07:25,810] INFO day14:121 > STEP 87 
[2024-12-14 11:07:25,814] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  49,  15 | V:   2, -23
ROBOT   1 | P:  24,  12 | V: -90,   9
ROBOT   2 | P:  32,  96 | V: -90, -77
ROBOT   3 | P:  86,  16 | V:  82, -94
ROBOT   4 | P:  24,  39 | V: -39,  60
ROBOT   5 | P:  63,  35 | V:  14, -94
ROBOT   6 | P:  23,  70 | V: -52, -63
ROBOT   7 | P:  56,  79 | V:  42, -39
ROBOT   8 | P:  94,  55 | V: -93,  41
ROBOT   9 | P:   4,  58 | V:  27, -13
ROBOT  10 | P:  59,  63 | V: -10, -68
ROBOT  11 | P:  24,  23 | V:  38,  -2
ROBOT  12 | P:   4,  63 | V: -93, -68
ROBOT  13 | P:  28,  56 | V:  56,   6
ROBOT  14 | P:  23, 100 | V:   1,  63
ROBOT  15 | P:  96,  73 | V: -18,  70
ROBOT  16 | P:  50,   7 | V: -96,  54
ROBOT  17 | P:  88,  87 | V:  21, -26
ROBOT  18 | P:  40,  96 | V:  82, -86
ROBOT  19 | P:  34,  68 | V: -51,  24
ROBOT  20 | P:   3,  87 | V: -88, -72
ROBOT  21 | P:  64,  81 | V: -22,  18
ROBOT  22 | P:  86,  95 | V: -88,  24
ROBOT  23 | P:  93,  64 | V: -67,  86
ROBOT  24 | P:  48, 102 | V: -53, -68
ROBOT  25 | P:  53,  24 | V: -80,  34
ROBOT  26 | P:  57,  59 | V:  27, -25
ROBOT  27 | P:  50,  59 | V:  90,  78
ROBOT  28 | P:  89,  91 | V: -19, -47
ROBOT  29 | P:  40,   6 | V: -56, -16
ROBOT  30 | P:  40,   4 | V: -63,  72
ROBOT  31 | P:  57,  13 | V: -99,  -5
ROBOT  32 | P:  11,  66 | V: -81, -13
ROBOT  33 | P:  68,  12 | V:  -7, -18
ROBOT  34 | P:  56,  24 | V:  27,  74
ROBOT  35 | P:  69,   7 | V:  42,  50
ROBOT  36 | P:   3,  40 | V: -41,  17
ROBOT  37 | P:  46,  24 | V:  52,  44
ROBOT  38 | P:  25,  82 | V: -40,  21
ROBOT  39 | P:  99,  48 | V: -18, -32
ROBOT  40 | P:  94,  88 | V: -95,  86
ROBOT  41 | P:  51,  38 | V: -49,  63
ROBOT  42 | P:  22,   2 | V: -38,   7
ROBOT  43 | P:  90,   5 | V:  82,  -4
ROBOT  44 | P:  54,  33 | V:  42,  24
ROBOT  45 | P:  97,  48 | V:  45,  30
ROBOT  46 | P:  36,  76 | V:   8, -87
ROBOT  47 | P:  44,  95 | V:  13, -77
ROBOT  48 | P:  99,  79 | V:  58,  70
ROBOT  49 | P:  89,  26 | V:  99,  81
ROBOT  50 | P:  65,  23 | V:  20,  80
ROBOT  51 | P:  55,  11 | V:   1, -15
ROBOT  52 | P:  23,  66 | V:  85, -55
ROBOT  53 | P:  90,  45 | V: -16,  16
ROBOT  54 | P:  59,  82 | V:   2, -17
ROBOT  55 | P:  83,   9 | V: -73,  14
ROBOT  56 | P:  73,  68 | V: -82,  83
ROBOT  57 | P:   9,  51 | V:  21,  68
ROBOT  58 | P:   9,   3 | V: -41, -99
ROBOT  59 | P:  73,  91 | V: -52, -47
ROBOT  60 | P:   0,   3 | V: -93,  34
ROBOT  61 | P:  44,   3 | V:  64,  53
ROBOT  62 | P:  64,  23 | V: -73,  36
ROBOT  63 | P:  62,  70 | V: -62,  46
ROBOT  64 | P:  85,   0 | V: -97, -61
ROBOT  65 | P:  64,  45 | V: -22, -70
ROBOT  66 | P:  70,  57 | V: -87, -15
ROBOT  67 | P:  41,  17 | V: -36, -44
ROBOT  68 | P:  30,  69 | V:  37,  82
ROBOT  69 | P:  20,  52 | V: -13,  98
ROBOT  70 | P:  38,  84 | V:  38, -17
ROBOT  71 | P:  89,  38 | V: -17, -70
ROBOT  72 | P:  23,  99 | V: -91,   7
ROBOT  73 | P:  38,  98 | V: -19, -43
ROBOT  74 | P:   8,  30 | V: -16,  -2
ROBOT  75 | P:  95,  51 | V:  58,  84
ROBOT  76 | P:  35,  97 | V:  89, -77
ROBOT  77 | P:  44,  19 | V:  91, -97
ROBOT  78 | P:  28,  73 | V: -14,  62
ROBOT  79 | P:  74, 100 | V:  85, -33
ROBOT  80 | P:  26,  35 | V:  86, -40
ROBOT  81 | P:  89,  91 | V:  55,  61
ROBOT  82 | P:  37,  77 | V: -13, -44
ROBOT  83 | P:  28, 102 | V:  -3, -13
ROBOT  84 | P:  76,  12 | V:  25,  38
ROBOT  85 | P:   4,  29 | V: -43,  30
ROBOT  86 | P:  61,  44 | V:  14, -59
ROBOT  87 | P:  91,  10 | V:  68, -32
ROBOT  88 | P:  46,  73 | V: -18, -14
ROBOT  89 | P:   9,  27 | V:  45,  60
ROBOT  90 | P:  60,  10 | V: -99, -31
ROBOT  91 | P:  69,  67 | V:  66,  66
ROBOT  92 | P:  99,  63 | V:  31,  27
ROBOT  93 | P:  89,  70 | V: -69, -14
ROBOT  94 | P:  91,  63 | V:  80,  92
ROBOT  95 | P:  62,  84 | V:  44, -32
ROBOT  96 | P:  21,  69 | V:  11, -52
ROBOT  97 | P:  33,  93 | V: -14,  37
ROBOT  98 | P:   2,   3 | V: -17, -91
ROBOT  99 | P: 100,  82 | V:  38, -55
ROBOT 100 | P:  87,  57 | V:  19,  36
ROBOT 101 | P:  14,  81 | V:  46,  50
ROBOT 102 | P:  12,  31 | V:  48, -78
ROBOT 103 | P:  99,   8 | V: -68,  15
ROBOT 104 | P:  49,  73 | V:  14,  48
ROBOT 105 | P:   8,  42 | V: -94,  95
ROBOT 106 | P:  35,   4 | V: -49,   7
